id,title,type_id,parent_region_id,created_at,updated_at
23029,Mangâaliza,5,22999,2013-01-24 00:29:44.115871+00,2013-01-24 00:29:44.115928+00
23030,Matonya,5,22995,2013-01-24 00:29:44.551823+00,2013-01-24 00:29:44.551869+00
23031,Mbori,5,22982,2013-01-24 00:29:44.779268+00,2013-01-24 00:29:44.779314+00
23032,Mbuga,5,22995,2013-01-24 00:29:45.252901+00,2013-01-24 00:29:45.337113+00
23033,Mgoma,5,22982,2013-01-24 00:29:45.77316+00,2013-01-24 00:29:45.773221+00
23034,Mima,5,22982,2013-01-24 00:29:46.0143+00,2013-01-24 00:29:46.014347+00
23035,Mkanana,5,22982,2013-01-24 00:29:46.505028+00,2013-01-24 00:29:46.505075+00
23036,Mlembule,5,22982,2013-01-24 00:29:46.733084+00,2013-01-24 00:29:46.733141+00
23037,Chinyika,5,22986,2013-01-24 00:29:46.906171+00,2013-01-24 00:29:46.906231+00
23038,Mlunga,5,23023,2013-01-24 00:29:47.1462+00,2013-01-24 00:29:47.146245+00
23039,Mpwapwa Mjini,5,22982,2013-01-24 00:29:47.385723+00,2013-01-24 00:29:47.385771+00
23040,Msagali,5,22982,2013-01-24 00:29:47.646926+00,2013-01-24 00:29:47.646981+00
23041,Mtamba,5,23015,2013-01-24 00:29:47.886076+00,2013-01-24 00:29:47.886134+00
23042,Mtera,5,23015,2013-01-24 00:29:48.059077+00,2013-01-24 00:29:48.059136+00
23043,Mwenzele,5,22982,2013-01-24 00:29:48.677452+00,2013-01-24 00:29:48.677516+00
23044,Ngâhambi,5,22982,2013-01-24 00:29:49.016936+00,2013-01-24 00:29:49.016991+00
23045,Kikombo,5,22982,2013-01-24 00:29:49.26626+00,2013-01-24 00:29:49.266324+00
23046,Pwaga,5,23021,2013-01-24 00:29:49.602894+00,2013-01-24 00:29:49.60294+00
23047,Chilendu,5,23015,2013-01-24 00:29:49.844524+00,2013-01-24 00:29:49.844586+00
23048,Sazima,5,22982,2013-01-24 00:29:50.083365+00,2013-01-24 00:29:50.083422+00
23049,Seluka,5,22986,2013-01-24 00:29:50.344981+00,2013-01-24 00:29:50.345028+00
23050,Vingâhawe,5,22982,2013-01-24 00:29:50.533053+00,2013-01-24 00:29:50.533096+00
23051,Tambi,5,22982,2013-01-24 00:29:50.782481+00,2013-01-24 00:29:50.78254+00
23052,Wangi,5,23023,2013-01-24 00:29:51.042316+00,2013-01-24 00:29:51.042376+00
23053,Winza,5,22992,2013-01-24 00:29:51.278861+00,2013-01-24 00:29:51.278908+00
23054,Wiyenzele,5,22986,2013-01-24 00:29:51.466423+00,2013-01-24 00:29:51.466469+00
23055,Mwanawotta,5,23023,2013-01-24 00:29:51.704456+00,2013-01-24 00:29:51.704516+00
23056,Mtwara,3,21586,2013-01-24 00:29:51.959478+00,2013-01-24 00:29:51.959537+00
23057,Kitaya,4,23056,2013-01-24 00:29:52.037553+00,2013-01-24 00:29:52.037614+00
23058,Chawi,6,23057,2013-01-24 00:29:52.043193+00,2013-01-24 00:29:52.043261+00
23059,Chawi,5,23058,2013-01-24 00:29:52.133303+00,2013-01-24 00:29:52.13336+00
23060,Dihimba,4,23056,2013-01-24 00:29:52.292301+00,2013-01-24 00:29:52.292363+00
23061,Dihimba,6,23060,2013-01-24 00:29:52.298133+00,2013-01-24 00:29:52.370327+00
23062,Dihimba,5,23061,2013-01-24 00:29:52.377298+00,2013-01-24 00:29:52.377359+00
23063,Nanyamba,4,23056,2013-01-24 00:29:52.532041+00,2013-01-24 00:29:52.532098+00
23064,Njengwa,6,23063,2013-01-24 00:29:52.536601+00,2013-01-24 00:29:52.536654+00
23065,Hinju,5,23064,2013-01-24 00:29:52.626188+00,2013-01-24 00:29:52.626242+00
23066,Mayanga,4,23056,2013-01-24 00:29:52.793349+00,2013-01-24 00:29:52.793394+00
23067,Naumbu,6,23066,2013-01-24 00:29:52.798827+00,2013-01-24 00:29:52.798862+00
23068,Imekuwa,5,23067,2013-01-24 00:29:52.889044+00,2013-01-24 00:29:52.889104+00
23069,Mayanga,6,23066,2013-01-24 00:29:53.059049+00,2013-01-24 00:29:53.059116+00
23070,Kawawa,5,23069,2013-01-24 00:29:53.06457+00,2013-01-24 00:29:53.064628+00
23071,Kiromba,6,23057,2013-01-24 00:29:53.32368+00,2013-01-24 00:29:53.323738+00
23072,Kiromba,5,23071,2013-01-24 00:29:53.328501+00,2013-01-24 00:29:53.328553+00
23073,Nitekela,6,23063,2013-01-24 00:29:53.509862+00,2013-01-24 00:29:53.509917+00
23074,Kitama Bondeni,5,23073,2013-01-24 00:29:53.587524+00,2013-01-24 00:29:53.587578+00
23075,Kitaya,6,23057,2013-01-24 00:29:53.758445+00,2013-01-24 00:29:53.7585+00
23076,Kitaya,5,23075,2013-01-24 00:29:53.847207+00,2013-01-24 00:29:53.84727+00
23077,Mparura,4,23056,2013-01-24 00:29:53.940947+00,2013-01-24 00:29:53.940993+00
23078,Kitere,6,23077,2013-01-24 00:29:54.018365+00,2013-01-24 00:29:54.01841+00
23079,Kitere,5,23078,2013-01-24 00:29:54.024397+00,2013-01-24 00:29:54.024434+00
23080,Kiyanga,5,23071,2013-01-24 00:29:54.273177+00,2013-01-24 00:29:54.273224+00
23081,Libobe,5,23078,2013-01-24 00:29:54.427124+00,2013-01-24 00:29:54.427185+00
23082,Mnima,6,23060,2013-01-24 00:29:54.454979+00,2013-01-24 00:29:54.455039+00
23083,Lipwidi,5,23082,2013-01-24 00:29:54.460275+00,2013-01-24 00:29:54.460328+00
23084,Ziwani,4,23056,2013-01-24 00:29:54.482548+00,2013-01-24 00:29:54.48261+00
23085,Madimba,6,23084,2013-01-24 00:29:54.488504+00,2013-01-24 00:29:54.48855+00
23086,Madimba,5,23085,2013-01-24 00:29:54.494042+00,2013-01-24 00:29:54.494106+00
23087,Mahurunga,6,23057,2013-01-24 00:29:54.521914+00,2013-01-24 00:29:54.522005+00
23088,Mahurunga,5,23087,2013-01-24 00:29:54.528434+00,2013-01-24 00:29:54.528492+00
23089,Mango Pachanne,5,23082,2013-01-24 00:29:54.559888+00,2013-01-24 00:29:54.559933+00
23090,Nanguruwe,6,23084,2013-01-24 00:29:54.607315+00,2013-01-24 00:29:54.607377+00
23091,Mbawala,5,23090,2013-01-24 00:29:54.613663+00,2013-01-24 00:29:54.613726+00
23092,Nanyamba,6,23063,2013-01-24 00:29:54.64588+00,2013-01-24 00:29:54.645942+00
23093,Mbembaleo,5,23092,2013-01-24 00:29:54.652283+00,2013-01-24 00:29:54.652351+00
23094,Mgao,5,23067,2013-01-24 00:29:54.690366+00,2013-01-24 00:29:54.690415+00
23095,Mkutimango,5,23082,2013-01-24 00:29:54.72769+00,2013-01-24 00:29:54.727753+00
23096,Mnima,5,23082,2013-01-24 00:29:54.765688+00,2013-01-24 00:29:54.76575+00
23097,Namtumbuka,6,23063,2013-01-24 00:29:54.798208+00,2013-01-24 00:29:54.798268+00
23098,Mnongodi,5,23097,2013-01-24 00:29:54.804991+00,2013-01-24 00:29:54.805052+00
23099,Mnyawi,5,23097,2013-01-24 00:29:54.837606+00,2013-01-24 00:29:54.837671+00
23100,Ziwani,6,23084,2013-01-24 00:29:54.865798+00,2013-01-24 00:29:54.865858+00
23101,Msanga Mkuu,5,23100,2013-01-24 00:29:54.87231+00,2013-01-24 00:29:54.872373+00
23102,Msimbati,5,23085,2013-01-24 00:29:54.908665+00,2013-01-24 00:29:54.908728+00
23103,Mtiniko,6,23063,2013-01-24 00:29:54.93872+00,2013-01-24 00:29:54.938776+00
23104,Mtimbwilimbwi,5,23103,2013-01-24 00:29:54.945173+00,2013-01-24 00:29:54.945222+00
23105,Mtiniko,5,23103,2013-01-24 00:29:54.978656+00,2013-01-24 00:29:54.97872+00
23106,Muungano,5,23061,2013-01-24 00:29:55.012594+00,2013-01-24 00:29:55.012639+00
23107,Nalingu,5,23100,2013-01-24 00:29:55.045195+00,2013-01-24 00:29:55.045241+00
23108,Namgogoli,5,23067,2013-01-24 00:29:55.07749+00,2013-01-24 00:29:55.077533+00
23109,Namisangi,5,23103,2013-01-24 00:29:55.112098+00,2013-01-24 00:29:55.112155+00
